timestep,relay_id,x,y,z
285,leo_1,789.1080855793275,7526.535148652403,550000.0
286,leo_1,791.886635176438,7524.868018894137,550000.0
287,leo_1,794.6651847735483,7523.200889135871,550000.0
288,leo_1,797.4437343706585,7521.533759377605,550000.0
289,leo_1,800.2222839677688,7519.866629619339,550000.0
290,leo_1,803.0008335648791,7518.199499861073,550000.0
291,leo_1,805.7793831619895,7516.532370102806,550000.0
292,leo_1,808.5579327590997,7514.86524034454,550000.0
293,leo_1,811.3364823562101,7513.198110586274,550000.0
294,leo_1,814.1150319533203,7511.530980828008,550000.0
295,leo_1,816.8935815504307,7509.863851069742,550000.0
296,leo_1,819.6721311475409,7508.196721311476,550000.0
297,leo_1,822.4506807446513,7506.52959155321,550000.0
298,leo_1,825.2292303417616,7504.862461794943,550000.0
299,leo_1,828.0077799388719,7503.1953320366765,550000.0
300,leo_1,830.7863295359823,7501.52820227841,550000.0
301,leo_1,833.5648791330925,7499.861072520144,550000.0
302,leo_1,836.3434287302028,7498.193942761878,550000.0
303,leo_1,839.1219783273131,7496.526813003612,550000.0
304,leo_1,841.9005279244235,7494.859683245346,550000.0
305,leo_1,844.6790775215337,7493.19255348708,550000.0
306,leo_1,847.457627118644,7491.525423728814,550000.0
307,leo_1,850.2361767157545,7489.8582939705475,550000.0
308,leo_1,853.0147263128647,7488.191164212281,550000.0
309,leo_1,855.793275909975,7486.524034454015,550000.0
310,leo_1,858.5718255070852,7484.856904695749,550000.0
311,leo_1,861.3503751041957,7483.189774937483,550000.0
312,leo_1,864.1289247013059,7481.522645179217,550000.0
313,leo_1,866.9074742984162,7479.85551542095,550000.0
314,leo_1,869.6860238955265,7478.188385662684,550000.0
315,leo_1,872.4645734926369,7476.521255904418,550000.0
316,leo_1,875.2431230897471,7474.854126146151,550000.0
317,leo_1,878.0216726868574,7473.186996387885,550000.0
318,leo_1,880.8002222839679,7471.519866629619,550000.0
319,leo_1,883.5787718810781,7469.852736871353,550000.0
320,leo_1,886.3573214781884,7468.185607113087,550000.0
321,leo_1,889.1358710752987,7466.518477354821,550000.0
322,leo_1,891.914420672409,7464.851347596555,550000.0
323,leo_1,894.6929702695193,7463.1842178382885,550000.0
324,leo_1,897.4715198666296,7461.517088080022,550000.0
325,leo_1,900.25006946374,7459.849958321756,550000.0
326,leo_1,903.0286190608502,7458.18282856349,550000.0
327,leo_1,905.8071686579605,7456.515698805224,550000.0
328,leo_1,908.5857182550708,7454.848569046958,550000.0
329,leo_1,911.3642678521812,7453.181439288692,550000.0
330,leo_1,914.1428174492914,7451.514309530425,550000.0
331,leo_1,916.9213670464018,7449.847179772159,550000.0
332,leo_1,919.6999166435121,7448.1800500138925,550000.0
333,leo_1,922.4784662406224,7446.512920255626,550000.0
334,leo_1,925.2570158377326,7444.84579049736,550000.0
335,leo_1,928.035565434843,7443.178660739094,550000.0
336,leo_1,930.8141150319534,7441.511530980828,550000.0
337,leo_1,933.5926646290636,7439.844401222562,550000.0
338,leo_1,936.371214226174,7438.177271464296,550000.0
339,leo_1,939.1497638232843,7436.51014170603,550000.0
340,leo_1,941.9283134203946,7434.843011947763,550000.0
341,leo_1,944.7068630175048,7433.175882189497,550000.0
342,leo_1,947.4854126146151,7431.508752431231,550000.0
343,leo_1,950.2639622117255,7429.841622672965,550000.0
344,leo_1,953.0425118088358,7428.174492914699,550000.0
345,leo_1,955.821061405946,7426.507363156432,550000.0
346,leo_1,958.5996110030565,7424.840233398166,550000.0
347,leo_1,961.3781606001668,7423.1731036399,550000.0
348,leo_1,964.156710197277,7421.5059738816335,550000.0
349,leo_1,966.9352597943873,7419.838844123367,550000.0
350,leo_1,969.7138093914976,7418.171714365101,550000.0
351,leo_1,972.492358988608,7416.504584606835,550000.0
352,leo_1,975.2709085857182,7414.837454848569,550000.0
353,leo_1,978.0494581828286,7413.170325090303,550000.0
354,leo_1,980.8280077799388,7411.503195332037,550000.0
355,leo_1,983.6065573770492,7409.836065573771,550000.0
356,leo_1,986.3851069741594,7408.1689358155045,550000.0
357,leo_1,989.1636565712698,7406.501806057238,550000.0
358,leo_1,991.9422061683802,7404.834676298972,550000.0
359,leo_1,994.7207557654904,7403.167546540706,550000.0
360,leo_1,997.4993053626008,7401.500416782439,550000.0
361,leo_1,1000.277854959711,7399.833287024174,550000.0
362,leo_1,1003.0564045568213,7398.166157265907,550000.0
363,leo_1,1005.8349541539316,7396.499027507641,550000.0
364,leo_1,1008.613503751042,7394.831897749375,550000.0
365,leo_1,1011.3920533481522,7393.164767991108,550000.0
366,leo_1,1014.1706029452625,7391.497638232842,550000.0
367,leo_1,1016.949152542373,7389.830508474576,550000.0
368,leo_1,1019.7277021394832,7388.16337871631,550000.0
369,leo_1,1022.5062517365935,7386.496248958044,550000.0
370,leo_1,1025.2848013337039,7384.829119199778,550000.0
371,leo_1,1028.063350930814,7383.161989441512,550000.0
372,leo_1,1030.8419005279245,7381.4948596832455,550000.0
373,leo_1,1033.6204501250347,7379.827729924979,550000.0
374,leo_1,1036.3989997221452,7378.160600166713,550000.0
375,leo_1,1039.1775493192554,7376.493470408447,550000.0
376,leo_1,1041.9560989163656,7374.826340650181,550000.0
377,leo_1,1044.7346485134758,7373.159210891914,550000.0
378,leo_1,1047.5131981105862,7371.492081133648,550000.0
379,leo_1,1050.2917477076967,7369.824951375382,550000.0
380,leo_1,1053.070297304807,7368.157821617116,550000.0
381,leo_1,1055.848846901917,7366.4906918588495,550000.0
382,leo_1,1058.6273964990276,7364.823562100583,550000.0
383,leo_1,1061.4059460961378,7363.156432342317,550000.0
384,leo_1,1064.184495693248,7361.489302584051,550000.0
385,leo_1,1066.9630452903584,7359.822172825785,550000.0
386,leo_1,1069.7415948874689,7358.155043067519,550000.0
387,leo_1,1072.520144484579,7356.487913309253,550000.0
388,leo_1,1075.2986940816893,7354.820783550987,550000.0
389,leo_1,1078.0772436787997,7353.15365379272,550000.0
390,leo_1,1080.85579327591,7351.486524034454,550000.0
391,leo_1,1083.6343428730202,7349.819394276188,550000.0
392,leo_1,1086.4128924701306,7348.152264517921,550000.0
393,leo_1,1089.1914420672408,7346.485134759656,550000.0
394,leo_1,1091.9699916643513,7344.818005001389,550000.0
395,leo_1,1094.7485412614615,7343.150875243123,550000.0
396,leo_1,1097.527090858572,7341.483745484857,550000.0
397,leo_1,1100.3056404556821,7339.8166157265905,550000.0
398,leo_1,1103.0841900527923,7338.149485968324,550000.0
399,leo_1,1105.8627396499028,7336.482356210058,550000.0
400,leo_1,1108.641289247013,7334.815226451792,550000.0
401,leo_1,1111.4198388441234,7333.148096693526,550000.0
402,leo_1,1114.1983884412336,7331.48096693526,550000.0
403,leo_1,1116.976938038344,7329.813837176994,550000.0
404,leo_1,1119.7554876354543,7328.146707418728,550000.0
405,leo_1,1122.5340372325645,7326.4795776604615,550000.0
406,leo_1,1125.312586829675,7324.812447902195,550000.0
407,leo_1,1128.0911364267852,7323.145318143929,550000.0
408,leo_1,1130.8696860238956,7321.478188385663,550000.0
409,leo_1,1133.6482356210058,7319.811058627396,550000.0
410,leo_1,1136.4267852181163,7318.14392886913,550000.0
411,leo_1,1139.2053348152265,7316.476799110864,550000.0
412,leo_1,1141.9838844123367,7314.809669352598,550000.0
413,leo_1,1144.7624340094471,7313.1425395943315,550000.0
414,leo_1,1147.5409836065573,7311.475409836065,550000.0
415,leo_1,1150.3195332036676,7309.808280077799,550000.0
416,leo_1,1153.098082800778,7308.141150319533,550000.0
417,leo_1,1155.8766323978884,7306.474020561267,550000.0
418,leo_1,1158.6551819949987,7304.806890803001,550000.0
419,leo_1,1161.4337315921089,7303.139761044735,550000.0
420,leo_1,1164.2122811892193,7301.472631286469,550000.0
421,leo_1,1166.9908307863295,7299.8055015282025,550000.0
422,leo_1,1169.7693803834397,7298.138371769936,550000.0
423,leo_1,1172.5479299805502,7296.47124201167,550000.0
424,leo_1,1175.3264795776606,7294.804112253403,550000.0
425,leo_1,1178.1050291747708,7293.136982495138,550000.0
426,leo_1,1180.883578771881,7291.469852736871,550000.0
427,leo_1,1183.6621283689913,7289.802722978605,550000.0
428,leo_1,1186.4406779661017,7288.135593220339,550000.0
429,leo_1,1189.219227563212,7286.468463462073,550000.0
430,leo_1,1191.9977771603224,7284.801333703806,550000.0
431,leo_1,1194.7763267574326,7283.13420394554,550000.0
432,leo_1,1197.554876354543,7281.467074187274,550000.0
433,leo_1,1200.3334259516532,7279.799944429008,550000.0
434,leo_1,1203.1119755487634,7278.132814670742,550000.0
435,leo_1,1205.8905251458739,7276.465684912476,550000.0
436,leo_1,1208.669074742984,7274.79855515421,550000.0
437,leo_1,1211.4476243400945,7273.131425395944,550000.0
438,leo_1,1214.2261739372047,7271.464295637677,550000.0
439,leo_1,1217.0047235343152,7269.797165879411,550000.0
440,leo_1,1219.7832731314254,7268.130036121145,550000.0
441,leo_1,1222.5618227285356,7266.462906362878,550000.0
442,leo_1,1225.340372325646,7264.795776604612,550000.0
443,leo_1,1228.1189219227563,7263.128646846346,550000.0
444,leo_1,1230.8974715198665,7261.46151708808,550000.0
445,leo_1,1233.676021116977,7259.794387329814,550000.0
446,leo_1,1236.4545707140874,7258.1272575715475,550000.0
447,leo_1,1239.2331203111976,7256.460127813281,550000.0
448,leo_1,1242.0116699083078,7254.792998055015,550000.0
449,leo_1,1244.7902195054182,7253.125868296749,550000.0
450,leo_1,1247.5687691025284,7251.458738538483,550000.0
451,leo_1,1250.347318699639,7249.791608780217,550000.0
452,leo_1,1253.125868296749,7248.124479021951,550000.0
453,leo_1,1255.9044178938593,7246.457349263685,550000.0
454,leo_1,1258.6829674909698,7244.7902195054185,550000.0
455,leo_1,1261.46151708808,7243.123089747152,550000.0
456,leo_1,1264.2400666851902,7241.455959988886,550000.0
457,leo_1,1267.0186162823004,7239.78883023062,550000.0
458,leo_1,1269.797165879411,7238.121700472353,550000.0
459,leo_1,1272.5757154765213,7236.454570714087,550000.0
460,leo_1,1275.3542650736315,7234.787440955821,550000.0
461,leo_1,1278.132814670742,7233.120311197555,550000.0
462,leo_1,1280.9113642678522,7231.4531814392885,550000.0
463,leo_1,1283.6899138649624,7229.786051681022,550000.0
464,leo_1,1286.4684634620726,7228.118921922756,550000.0
465,leo_1,1289.2470130591832,7226.45179216449,550000.0
466,leo_1,1292.0255626562935,7224.784662406224,550000.0
467,leo_1,1294.8041122534037,7223.117532647958,550000.0
468,leo_1,1297.5826618505141,7221.450402889692,550000.0
469,leo_1,1300.3612114476243,7219.783273131426,550000.0
470,leo_1,1303.1397610447345,7218.1161433731595,550000.0
471,leo_1,1305.9183106418448,7216.449013614893,550000.0
472,leo_1,1308.6968602389554,7214.781883856627,550000.0
473,leo_1,1311.4754098360656,7213.11475409836,550000.0
474,leo_1,1314.2539594331759,7211.447624340094,550000.0
475,leo_1,1317.0325090302863,7209.780494581828,550000.0
476,leo_1,1319.8110586273965,7208.113364823562,550000.0
477,leo_1,1322.5896082245067,7206.446235065296,550000.0
478,leo_1,1325.368157821617,7204.77910530703,550000.0
479,leo_1,1328.1467074187276,7203.111975548763,550000.0
480,leo_1,1330.9252570158378,7201.444845790497,550000.0
481,leo_1,1333.703806612948,7199.777716032231,550000.0
482,leo_1,1336.4823562100582,7198.110586273965,550000.0
483,leo_1,1339.2609058071687,7196.443456515699,550000.0
484,leo_1,1342.039455404279,7194.776326757433,550000.0
485,leo_1,1344.818005001389,7193.109196999167,550000.0
486,leo_1,1347.5965545984998,7191.4420672409005,550000.0
487,leo_1,1350.37510419561,7189.774937482634,550000.0
488,leo_1,1353.1536537927202,7188.107807724367,550000.0
489,leo_1,1355.9322033898304,7186.440677966102,550000.0
490,leo_1,1358.7107529869409,7184.773548207835,550000.0
491,leo_1,1361.489302584051,7183.106418449569,550000.0
492,leo_1,1364.2678521811613,7181.439288691303,550000.0
493,leo_1,1367.046401778272,7179.772158933037,550000.0
494,leo_1,1369.8249513753822,7178.105029174771,550000.0
